Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,Is_Canceled
2024-07-18 08:55:00,08:55:00,CNR9852300820,Success,CID624705,Bike,Bellandur,Basavanagudi,280.0,95.0,,,No,,194,Cash,41,3.5,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-13 08:46:00,08:46:00,CNR1481588143,Driver Not Found,CID734188,Bike,Devanahalli,Bannerghatta Road,,,,,,,489,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-01 02:18:00,02:18:00,CNR8203514148,Canceled By Driver,CID810385,Bike,Majestic,Chamarajpet,,,,Personal & Car related issue,,,332,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-14 17:27:00,17:27:00,CNR6632732767,Canceled By Customer,CID489276,Auto,JP Nagar,Hebbal,,,Driver is not moving towards pickup location,,,,118,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-27 15:37:00,15:37:00,CNR7984876673,Success,CID455693,Auto,Rajarajeshwari Nagar,Hennur,231.0,55.0,,,No,,846,Cash,13,4.8,4.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-07 15:27:00,15:27:00,CNR6680700339,Success,CID603769,Bike,Hennur,JP Nagar,231.0,60.0,,,No,,135,UPI,32,3.7,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-08 23:04:00,23:04:00,CNR9680201339,Success,CID429116,Auto,Magadi Road,Electronic City,119.0,85.0,,,No,,138,UPI,13,3.3,4.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-14 11:52:00,11:52:00,CNR1679736623,Success,CID482163,Prime Sedan,Kengeri,JP Nagar,112.0,45.0,,,No,,543,Cash,30,3.2,4.1,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-27 09:03:00,09:03:00,CNR6178088302,Driver Not Found,CID692426,Bike,Hulimavu,Koramangala,,,,,,,302,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-12 16:53:00,16:53:00,CNR3807039741,Success,CID768598,Prime Plus,Cox Town,Basavanagudi,182.0,145.0,,,No,,699,Cash,37,4.9,3.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-05 23:07:00,23:07:00,CNR7157293154,Success,CID644283,Auto,Kadugodi,Ramamurthy Nagar,308.0,70.0,,,No,,453,UPI,7,4.8,4.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-30 21:27:00,21:27:00,CNR9313152720,Success,CID245232,Auto,Sahakar Nagar,Majestic,301.0,110.0,,,No,,487,UPI,14,4.2,4.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-09 03:51:00,03:51:00,CNR1619819024,Success,CID758411,Prime SUV,Kengeri,Kadugodi,98.0,115.0,,,No,,151,UPI,6,4.4,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-04 08:29:00,08:29:00,CNR3551602140,Canceled By Driver,CID302111,Auto,Yeshwanthpur,Cox Town,,,,Customer was coughing/sick,,,315,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-09 16:57:00,16:57:00,CNR2978501426,Success,CID859305,Prime Sedan,Hebbal,BTM Layout,70.0,135.0,,,No,,340,Cash,31,3.1,3.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-23 09:41:00,09:41:00,CNR3177994155,Driver Not Found,CID704747,Prime Plus,Vijayanagar,Indiranagar,,,,,,,410,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-07 10:11:00,10:11:00,CNR5614132100,Canceled By Driver,CID974270,Prime Sedan,KR Puram,JP Nagar,,,,Personal & Car related issue,,,465,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,True
2024-07-25 15:06:00,15:06:00,CNR9171987735,Success,CID411159,Auto,RT Nagar,Koramangala,224.0,140.0,,,No,,137,Cash,16,3.9,4.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-22 19:13:00,19:13:00,CNR2186085957,Success,CID874513,Auto,Tumkur Road,Langford Town,238.0,55.0,,,No,,104,UPI,13,3.7,3.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-09 01:18:00,01:18:00,CNR8272296563,Canceled By Driver,CID191569,Prime SUV,HSR Layout,Devanahalli,,,,Customer was coughing/sick,,,403,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-03 07:36:00,07:36:00,CNR7338858406,Success,CID595612,Bike,Vijayanagar,Banashankari,217.0,80.0,,,No,,243,Cash,9,4.7,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-27 08:23:00,08:23:00,CNR3385337603,Canceled By Driver,CID453370,Mini,Devanahalli,Nagarbhavi,,,,More than permitted people in there,,,280,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,True
2024-07-26 11:26:00,11:26:00,CNR6723834051,Canceled By Driver,CID571572,Prime Plus,MG Road,Hebbal,,,,More than permitted people in there,,,627,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,True
2024-07-10 13:05:00,13:05:00,CNR8552346425,Driver Not Found,CID482504,Bike,Cox Town,Rajajinagar,,,,,,,323,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-21 20:56:00,20:56:00,CNR1665712702,Canceled By Customer,CID106610,Auto,Rajarajeshwari Nagar,Mysore Road,,,Change of plans,,,,398,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-28 04:27:00,04:27:00,CNR2168269474,Success,CID997997,Mini,Banashankari,Varthur,49.0,80.0,,,No,,290,Cash,2,3.3,3.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-14 11:59:00,11:59:00,CNR7477232821,Success,CID949133,Mini,MG Road,Bellandur,287.0,60.0,,,No,,422,UPI,30,3.1,3.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-01 10:06:00,10:06:00,CNR2649487631,Success,CID602037,Bike,Basavanagudi,Bannerghatta Road,266.0,85.0,,,Yes,Vehicle Breakdown,537,Cash,16,4.1,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-11 11:13:00,11:13:00,CNR8814725211,Canceled By Driver,CID562459,Auto,Hosur Road,Rajarajeshwari Nagar,,,,Personal & Car related issue,,,277,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-26 23:36:00,23:36:00,CNR4218448702,Success,CID204165,Auto,Hennur,BTM Layout,273.0,120.0,,,No,,1266,UPI,12,3.6,4.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-05 03:57:00,03:57:00,CNR9293129339,Canceled By Driver,CID623628,Prime SUV,Indiranagar,MG Road,,,,Customer was coughing/sick,,,107,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-24 14:32:00,14:32:00,CNR6951643016,Canceled By Driver,CID820735,Prime Plus,Basavanagudi,Padmanabhanagar,,,,Customer related issue,,,876,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,True
2024-07-03 09:10:00,09:10:00,CNR1057277590,Success,CID120410,Bike,Varthur,Richmond Town,161.0,115.0,,,No,,897,Cash,48,4.1,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-17 15:13:00,15:13:00,CNR1553621436,Success,CID134631,eBike,Electronic City,Padmanabhanagar,126.0,35.0,,,No,,330,UPI,5,3.5,3.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-10 11:45:00,11:45:00,CNR4796849798,Canceled By Driver,CID497457,Bike,Bellandur,Vijayanagar,,,,Customer was coughing/sick,,,191,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-16 00:42:00,00:42:00,CNR8689414252,Success,CID103369,eBike,Shantinagar,Indiranagar,168.0,135.0,,,No,,1577,UPI,15,4.1,4.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-06 06:50:00,06:50:00,CNR1298828648,Success,CID828687,Prime Plus,Rajajinagar,Basavanagudi,168.0,90.0,,,No,,434,UPI,49,3.8,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-16 20:57:00,20:57:00,CNR3544182768,Success,CID765067,Prime SUV,Hosur Road,KR Puram,105.0,135.0,,,No,,447,Cash,13,3.4,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-03 09:45:00,09:45:00,CNR6223516138,Canceled By Customer,CID856299,Bike,Rajarajeshwari Nagar,Kadugodi,,,Change of plans,,,,302,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-25 11:14:00,11:14:00,CNR4180682606,Success,CID146047,Prime Plus,Banashankari,Sarjapur Road,308.0,115.0,,,No,,189,UPI,22,3.6,3.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-26 07:12:00,07:12:00,CNR3212039424,Canceled By Driver,CID102520,Mini,Ulsoor,Kammanahalli,,,,Customer was coughing/sick,,,427,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,True
2024-07-29 13:54:00,13:54:00,CNR6790225831,Canceled By Customer,CID783503,Prime Sedan,Ulsoor,Richmond Town,,,Driver asked to cancel,,,,880,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,True
2024-07-11 03:14:00,03:14:00,CNR5012942745,Success,CID550352,eBike,Electronic City,Tumkur Road,49.0,140.0,,,No,,140,UPI,34,3.6,3.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-30 09:58:00,09:58:00,CNR8691362164,Driver Not Found,CID263029,Bike,Kengeri,Hennur,,,,,,,379,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-24 04:42:00,04:42:00,CNR9037360884,Success,CID793791,Prime Plus,Kammanahalli,Hulimavu,175.0,65.0,,,No,,295,UPI,41,3.8,4.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-01 19:05:00,19:05:00,CNR8457684625,Success,CID683729,Auto,HSR Layout,Kadugodi,147.0,40.0,,,No,,214,Cash,6,3.4,4.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-08 18:12:00,18:12:00,CNR1743803116,Canceled By Driver,CID284788,Prime SUV,Mysore Road,Richmond Town,,,,Personal & Car related issue,,,175,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-28 20:54:00,20:54:00,CNR4269007690,Success,CID226134,Bike,Devanahalli,JP Nagar,308.0,25.0,,,No,,164,UPI,41,4.2,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-14 13:39:00,13:39:00,CNR4814083097,Canceled By Driver,CID874642,Bike,Majestic,Chickpet,,,,Customer related issue,,,129,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-13 07:30:00,07:30:00,CNR8186210749,Success,CID163000,Prime Plus,Basavanagudi,Bellandur,301.0,90.0,,,No,,306,UPI,24,4.3,4.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-19 21:24:00,21:24:00,CNR1734320333,Success,CID987781,Mini,Yeshwanthpur,Yeshwanthpur,203.0,90.0,,,No,,310,UPI,30,3.0,4.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-13 23:07:00,23:07:00,CNR5082179856,Success,CID115000,Prime SUV,Devanahalli,Cox Town,98.0,140.0,,,No,,467,Cash,35,4.2,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-07 06:46:00,06:46:00,CNR7820315244,Canceled By Driver,CID177932,Mini,Sarjapur Road,Richmond Town,,,,Personal & Car related issue,,,122,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,True
2024-07-02 03:57:00,03:57:00,CNR7555968144,Success,CID145891,Prime SUV,Malleshwaram,Kammanahalli,252.0,45.0,,,No,,929,Cash,37,4.2,3.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-09 10:00:00,10:00:00,CNR6998626267,Canceled By Customer,CID359152,Bike,Tumkur Road,JP Nagar,,,Driver is not moving towards pickup location,,,,493,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-17 01:57:00,01:57:00,CNR1410902134,Success,CID199490,Prime SUV,Richmond Town,Hennur,301.0,65.0,,,No,,145,UPI,38,4.0,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-08 17:29:00,17:29:00,CNR9149485624,Success,CID804247,Prime SUV,HSR Layout,Ulsoor,84.0,55.0,,,No,,123,UPI,15,3.8,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-16 21:36:00,21:36:00,CNR9195737262,Success,CID266545,eBike,Bellandur,Magadi Road,287.0,30.0,,,No,,854,UPI,33,3.7,3.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-11 20:30:00,20:30:00,CNR4469861523,Success,CID521991,Prime Sedan,Chamarajpet,Yelahanka,175.0,75.0,,,No,,1395,UPI,20,3.4,3.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-21 06:53:00,06:53:00,CNR6899344960,Canceled By Customer,CID371827,Prime Plus,Hebbal,Bellandur,,,Driver is not moving towards pickup location,,,,209,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,True
2024-07-25 08:15:00,08:15:00,CNR5140320840,Success,CID581069,Bike,Kammanahalli,Whitefield,280.0,110.0,,,No,,2242,UPI,31,3.9,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-03 16:15:00,16:15:00,CNR2776632028,Success,CID508119,Mini,Majestic,MG Road,273.0,115.0,,,No,,607,UPI,21,3.4,3.1,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-07 01:07:00,01:07:00,CNR5638970666,Canceled By Driver,CID647298,Auto,Vijayanagar,MG Road,,,,Customer was coughing/sick,,,317,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-03 07:47:00,07:47:00,CNR5908341841,Canceled By Driver,CID923199,Mini,Basavanagudi,Magadi Road,,,,Customer related issue,,,201,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,True
2024-07-14 15:38:00,15:38:00,CNR4704006890,Canceled By Customer,CID722996,Auto,Kengeri,Ulsoor,,,Change of plans,,,,248,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-21 22:26:00,22:26:00,CNR7084709695,Success,CID115077,Prime Sedan,Peenya,BTM Layout,105.0,40.0,,,No,,159,Cash,24,3.6,3.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-10 00:13:00,00:13:00,CNR3207024595,Canceled By Driver,CID653801,Prime SUV,Magadi Road,Padmanabhanagar,,,,Customer related issue,,,110,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-03 01:42:00,01:42:00,CNR4137198423,Success,CID833640,Prime Sedan,Yeshwanthpur,Banashankari,203.0,90.0,,,No,,147,Cash,44,4.1,3.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-12 21:05:00,21:05:00,CNR6813682194,Success,CID427707,Mini,Mysore Road,Koramangala,273.0,40.0,,,No,,828,UPI,5,4.3,4.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-29 02:54:00,02:54:00,CNR7352971908,Canceled By Customer,CID877245,Bike,Hennur,Hulimavu,,,Wrong Address,,,,594,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-06 16:30:00,16:30:00,CNR8374360880,Driver Not Found,CID855312,Bike,HSR Layout,Ulsoor,,,,,,,453,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-04 06:12:00,06:12:00,CNR4683104244,Success,CID130828,Mini,Peenya,Koramangala,42.0,30.0,,,No,,323,Cash,30,4.9,4.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-29 16:24:00,16:24:00,CNR6517435295,Canceled By Customer,CID781510,Prime Sedan,Cox Town,KR Puram,,,AC is Not working,,,,882,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,True
2024-07-21 08:28:00,08:28:00,CNR3050031712,Driver Not Found,CID264069,Prime Plus,Yeshwanthpur,HSR Layout,,,,,,,414,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-19 02:15:00,02:15:00,CNR1978342028,Success,CID972222,Prime SUV,Kengeri,Tumkur Road,161.0,80.0,,,No,,985,Cash,49,5.0,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-25 15:48:00,15:48:00,CNR1583680573,Canceled By Driver,CID636374,Bike,Padmanabhanagar,Kammanahalli,,,,More than permitted people in there,,,243,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-17 14:19:00,14:19:00,CNR3654788896,Driver Not Found,CID325787,Bike,Kengeri,Devanahalli,,,,,,,1352,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-29 19:26:00,19:26:00,CNR8760076613,Canceled By Driver,CID556758,Bike,Vijayanagar,Hosur Road,,,,Personal & Car related issue,,,207,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-05 12:40:00,12:40:00,CNR6178372037,Canceled By Customer,CID906073,Auto,Vijayanagar,Kadugodi,,,Driver is not moving towards pickup location,,,,378,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-07 19:08:00,19:08:00,CNR7124412402,Driver Not Found,CID554387,Prime SUV,Chickpet,Kadugodi,,,,,,,507,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-12 01:32:00,01:32:00,CNR3285243385,Driver Not Found,CID976092,Prime Sedan,Kammanahalli,Majestic,,,,,,,453,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-20 22:48:00,22:48:00,CNR1226772383,Canceled By Customer,CID964266,Prime SUV,Richmond Town,Cox Town,,,Driver is not moving towards pickup location,,,,120,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-29 11:19:00,11:19:00,CNR7014167278,Driver Not Found,CID300933,Prime Plus,Rajajinagar,Hebbal,,,,,,,785,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-20 14:46:00,14:46:00,CNR8202265471,Success,CID533141,Bike,Banashankari,Hulimavu,105.0,25.0,,,No,,367,UPI,28,4.2,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-03 22:23:00,22:23:00,CNR9698172573,Success,CID884670,Bike,RT Nagar,Hulimavu,259.0,90.0,,,Yes,Other Issue,1150,UPI,47,3.7,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-09 07:53:00,07:53:00,CNR4300188942,Success,CID904711,Mini,Nagarbhavi,Yeshwanthpur,140.0,85.0,,,No,,192,UPI,3,4.0,3.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-20 09:31:00,09:31:00,CNR6267309097,Success,CID204869,Auto,Bannerghatta Road,Devanahalli,56.0,40.0,,,No,,608,Cash,3,3.8,4.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-18 07:34:00,07:34:00,CNR7118398074,Driver Not Found,CID510109,Prime Plus,Yeshwanthpur,Devanahalli,,,,,,,199,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png,False
2024-07-07 20:00:00,20:00:00,CNR1631230653,Success,CID114626,Prime Sedan,Shivajinagar,Kammanahalli,231.0,80.0,,,No,,472,Cash,8,3.8,3.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-12 18:24:00,18:24:00,CNR9800948831,Success,CID469124,eBike,Ulsoor,Devanahalli,168.0,30.0,,,No,,254,Cash,33,4.3,3.6,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-07 08:06:00,08:06:00,CNR9127241788,Success,CID166911,Bike,Basavanagudi,Mysore Road,63.0,105.0,,,No,,518,Cash,34,3.2,4.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-09 16:03:00,16:03:00,CNR8813038635,Success,CID322078,Prime Sedan,BTM Layout,Varthur,91.0,65.0,,,No,,228,Cash,22,5.0,3.1,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-25 12:18:00,12:18:00,CNR6792380297,Success,CID711361,Prime SUV,Bannerghatta Road,Koramangala,252.0,110.0,,,No,,430,Cash,11,4.7,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,False
2024-07-03 20:40:00,20:40:00,CNR2865515528,Canceled By Customer,CID935758,Mini,Kadugodi,Hennur,,,AC is Not working,,,,140,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,True
2024-07-15 00:01:00,00:01:00,CNR3547772271,Success,CID240729,Prime Sedan,Bannerghatta Road,Chickpet,84.0,125.0,,,No,,360,Cash,30,3.4,4.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png,False
2024-07-12 00:29:00,00:29:00,CNR4626390512,Canceled By Customer,CID156878,Auto,Indiranagar,Malleshwaram,,,Driver is not moving towards pickup location,,,,321,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,True
2024-07-08 10:48:00,10:48:00,CNR4785955335,Success,CID374828,Bike,Basavanagudi,Langford Town,49.0,30.0,,,No,,727,Cash,49,4.3,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,False
2024-07-27 03:01:00,03:01:00,CNR7064059858,Driver Not Found,CID851492,eBike,Peenya,Marathahalli,,,,,,,912,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-04 10:20:00,10:20:00,CNR4902417316,Canceled By Driver,CID208481,eBike,KR Puram,Hulimavu,,,,Customer related issue,,,187,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,True
2024-07-02 05:33:00,05:33:00,CNR6145739024,Success,CID435583,eBike,Yeshwanthpur,Banashankari,266.0,65.0,,,No,,284,UPI,42,3.9,3.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png,False
2024-07-06 18:51:00,18:51:00,CNR3799453443,Success,CID195027,Auto,Langford Town,Ramamurthy Nagar,273.0,50.0,,,No,,243,Cash,19,3.6,3.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-08 18:46:00,18:46:00,CNR3289449070,Canceled By Customer,CID416005,Prime SUV,Yeshwanthpur,Hosur Road,,,Driver is not moving towards pickup location,,,,438,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-24 06:31:00,06:31:00,CNR3789450952,Canceled By Customer,CID285410,Bike,Yelahanka,Whitefield,,,Driver asked to cancel,,,,2133,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png,True
2024-07-20 16:25:00,16:25:00,CNR6627278221,Driver Not Found,CID130198,Mini,RT Nagar,Devanahalli,,,,,,,354,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-02 17:38:00,17:38:00,CNR8905643068,Success,CID673562,Auto,Frazer Town,Mysore Road,119.0,25.0,,,No,,392,UPI,16,3.7,4.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-27 05:24:00,05:24:00,CNR8130416754,Canceled By Customer,CID853404,Prime SUV,Rajarajeshwari Nagar,Koramangala,,,Change of plans,,,,418,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
2024-07-18 09:14:00,09:14:00,CNR8047033816,Success,CID844496,Auto,Varthur,Malleshwaram,42.0,145.0,,,No,,743,UPI,12,4.6,4.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png,False
2024-07-16 04:19:00,04:19:00,CNR3551019268,Success,CID768244,Mini,MG Road,Langford Town,84.0,60.0,,,No,,1590,UPI,35,4.0,3.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png,False
2024-07-11 08:35:00,08:35:00,CNR1058365517,Canceled By Driver,CID731935,Prime SUV,Shantinagar,Mysore Road,,,,More than permitted people in there,,,774,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png,True
